"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010810","regulation of cell-substrate adhesion","41/1652","191/16481",0.214659685863874,2.14152922682961,5.29627917495942,1.95980284508213e-06,8.93135605672428e-05,8.93135605672428e-05,"4653/683/2192/255743/5212/8322/10979/4739/6376/10630/7010/1601/91663/10391/5770/2013/94/1842/1012/8613/5155/395/9806/79834/10395/7402/246/9200/79625/22998/90102/57091/55966/335/9647/81848/2824/6237/5800/11170/948",41
"GO:0007389","pattern specification process","52/1652","267/16481",0.194756554307116,1.94296777937989,5.18483681708028,2.05494764987046e-06,9.28058789982038e-05,9.28058789982038e-05,"144165/4242/219670/3202/85407/164781/26508/6092/23242/391723/6926/140628/23493/4091/650/55130/7481/2066/79192/4211/56603/94/6909/2263/146845/7476/115948/187/79365/7044/91851/64321/3201/54345/7092/65009/7048/3549/25928/83538/2022/64446/659/123872/25790/7482/200894/6910/220136/27019/84100/712",52
"GO:0090077","foam cell differentiation","15/1652","39/16481",0.384615384615385,3.83707394300615,5.92043107094201,2.37569145770079e-06,0.000106333404262983,0.000106333404262983,"5322/4481/5468/4792/5196/5583/1071/9619/55911/185/4023/3553/50487/5320/948",15
"GO:0002042","cell migration involved in sprouting angiogenesis","20/1652","64/16481",0.3125,3.11762257869249,5.66525339040124,2.40950040405298e-06,0.000106892261287766,0.000106892261287766,"9314/2247/1960/2624/79812/57381/1003/406913/22915/4223/3164/161198/407006/84830/9353/90627/57608/1948/7049/6915",20
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","19/1652","59/16481",0.322033898305085,3.21273648787294,5.68290468353599,2.5888064017695e-06,0.000113839355193601,0.000113839355193601,"2247/8862/8013/8490/2852/5155/4921/5468/2263/9510/28984/407006/2697/1906/5592/3725/93649/1264/407007",19
"GO:1902903","regulation of supramolecular fiber organization","63/1652","349/16481",0.180515759312321,1.80089602253412,5.04745477346303,2.6937595078075e-06,0.000117424490544687,0.000117424490544687,"1490/4653/6387/81553/25802/10979/25959/9535/6376/163782/1003/25876/126820/256949/91663/7111/91807/11346/6711/58526/8477/246176/22899/1410/56203/395/3071/10395/10174/79933/10810/1440/246/1073/5734/84952/28984/1901/9037/5295/51763/6622/859/90952/22998/1906/3055/9353/88/130271/85358/29767/90102/335/5581/9647/171024/129446/93663/3949/6369/57580/11214",63
"GO:0044782","cilium organization","72/1652","417/16481",0.172661870503597,1.72254254707614,4.98806722661119,2.89149716457093e-06,0.000124957545568914,0.000124957545568914,"144165/83894/6101/161502/164781/93233/255101/85478/23345/27285/4739/92749/127254/89765/57821/64518/25876/6103/126820/51473/399949/83547/22885/55130/150483/124602/8556/146562/196383/286464/154313/90506/352909/348807/51364/115948/154865/139212/79819/345895/5990/54777/85462/221421/54768/89876/30846/120892/79645/159686/83657/80217/387885/6792/408/201625/55531/83538/57639/375307/339145/83659/64446/123872/200894/85452/26074/84229/220136/50487/27019/84100",72
"GO:0045446","endothelial cell differentiation","25/1652","93/16481",0.268817204301075,2.68182587414408,5.42859220618432,3.13090317122e-06,0.000134147158951503,0.000134147158951503,"3084/80274/54538/5138/6935/2658/1003/10630/7122/84913/91663/23493/55273/5175/94/9223/81575/64321/54345/1901/26051/659/4855/3553/7075",25
"GO:0035265","organ growth","26/1652","99/16481",0.262626262626263,2.62006261158804,5.39626946729019,3.21566417769143e-06,0.000135643973779946,0.000135643973779946,"80014/3084/2247/5950/51208/32/2066/6532/4211/6909/4921/2263/3953/26524/1901/344901/859/1906/65009/5592/7042/7049/6910/407007/10516/2255",26
"GO:0010927","cellular component assembly involved in morphogenesis","27/1652","105/16481",0.257142857142857,2.56535800760982,5.37071499521306,3.24701313656363e-06,0.000135643973779946,0.000135643973779946,"27063/51090/255101/25802/4099/7111/11076/91807/56203/5239/79933/9172/5990/10324/859/1906/10398/4629/88/5376/10529/29767/7140/58529/11055/23136/11214",27
"GO:0032989","cellular anatomical entity morphogenesis","27/1652","105/16481",0.257142857142857,2.56535800760982,5.37071499521306,3.24701313656363e-06,0.000135643973779946,0.000135643973779946,"27063/51090/255101/25802/4099/7111/11076/91807/56203/5239/79933/9172/5990/10324/859/1906/10398/4629/88/5376/10529/29767/7140/58529/11055/23136/11214",27
"GO:1990874","vascular associated smooth muscle cell proliferation","19/1652","60/16481",0.316666666666667,3.15919087974173,5.59235270708954,3.4351665603049e-06,0.000142318098899244,0.000142318098899244,"2247/8862/8013/8490/2852/5155/4921/5468/2263/9510/28984/407006/2697/1906/5592/3725/93649/1264/407007",19
"GO:0001937","negative regulation of endothelial cell proliferation","16/1652","45/16481",0.355555555555556,3.54716168953457,5.7107401229378,3.69968952228251e-06,0.000152020848977068,0.000152020848977068,"857/1285/79812/240/2658/406913/84913/94/5468/28984/858/22846/6347/5797/2022/407007",16
"GO:0050679","positive regulation of epithelial cell proliferation","35/1652","156/16481",0.224358974358974,2.23829313342025,5.186649033648,3.8083964337282e-06,0.000155215376603898,0.000155215376603898,"2247/6387/1960/2624/2658/8862/406913/7010/695/8013/8742/2066/2324/94/151306/1012/5155/2263/7476/255324/187/7128/3164/9037/26051/54959/57608/7051/3549/9607/185/120425/6369/2255/728",35
"GO:0019370","leukotriene biosynthetic process","10/1652","19/16481",0.526315789473684,5.25073276411367,6.18766790545456,3.9363489028271e-06,0.00015913642782155,0.00015913642782155,"240/820/5322/92086/5319/241/2681/91227/4056/728226",10
"GO:0002767","immune response-inhibiting cell surface receptor signaling pathway","12/1652","27/16481",0.444444444444444,4.43395211191821,5.96029921706894,4.08647179799746e-06,0.00016388386498689,0.00016388386498689,"3903/11024/2204/11025/387837/3802/3804/79168/3809/9437/3811/353514",12
"GO:1901888","regulation of cell junction assembly","50/1652","259/16481",0.193050193050193,1.92594445015753,5.01314549376762,4.16436209330358e-06,0.000165682120426435,0.000165682120426435,"144165/55118/80059/857/4653/4045/6092/653464/10979/84631/4593/2658/7122/7010/2895/5770/64084/1636/22899/89780/627/57463/94/151306/395/50863/9732/7476/257194/79834/187/10395/285025/4916/94030/6622/22865/22998/5789/5583/146760/266727/90102/6383/8825/9647/6910/3553/2824/11170",50
"GO:0006898","receptor-mediated endocytosis","51/1652","267/16481",0.191011235955056,1.90560301439182,4.97938949066249,4.60016809319064e-06,0.000181579863394998,0.000181579863394998,"857/3084/389337/2690/8578/55576/3579/8862/1601/10332/2207/1755/160622/4481/9413/89780/11037/10894/283420/4360/10266/187/284/6614/432/2890/6457/6401/284654/858/3577/6622/859/10203/58191/23237/1948/8685/341/408/146395/440073/7037/10268/255738/154/8522/3949/6441/2358/948",51
"GO:0046456","icosanoid biosynthetic process","18/1652","56/16481",0.321428571428571,3.20669750951228,5.52092467462567,4.8751701433822e-06,0.000190931468193555,0.000190931468193555,"240/820/5322/58484/92086/2171/5319/241/5730/27306/5740/1906/2681/91227/4056/728226/3553/50487",18
"GO:0043537","negative regulation of blood vessel endothelial cell migration","15/1652","41/16481",0.365853658536585,3.64989960432292,5.67019682732472,4.93881883331755e-06,0.000191924796987759,0.000191924796987759,"9314/2247/79812/2658/94/5468/22915/4223/186/28984/407006/22846/90627/51378/6915",15
"GO:0110020","regulation of actomyosin structure organization","24/1652","90/16481",0.266666666666667,2.66037126715093,5.27170902882854,5.70404353771095e-06,0.000219956694265731,0.000219956694265731,"1490/4653/10979/91807/11346/8477/22899/395/10395/10174/79933/5734/84952/28984/1901/5295/51763/859/22998/1906/90102/335/9647/11214",24
"GO:0036303","lymph vessel morphogenesis","9/1652","16/16481",0.5625,5.61172064164649,6.15984533951592,5.94371922442218e-06,0.000227449347114721,0.000227449347114721,"10630/147372/2324/94/54345/22846/659/79987/7075",9
"GO:0006816","calcium ion transport","68/1652","395/16481",0.172151898734177,1.71745486866705,4.81722348853109,6.00899470297141e-06,0.000228205230651482,0.000228205230651482,"84959/84502/857/2247/151651/2815/6387/22953/59285/8787/123041/196996/1910/6376/90139/3596/286097/57685/51196/57192/785/786/9002/9254/89780/7223/2852/1135/170572/5155/1392/9127/6547/477/779/10266/2621/187/57119/5319/4638/117/64072/7222/51763/57158/4308/6622/859/10203/6347/5023/1906/9033/5334/815/1262/10268/845/2823/51393/1137/353514/117532/6345/116444/7466/4842",68
"GO:0008016","regulation of heart contraction","40/1652","193/16481",0.207253886010363,2.06764606255253,4.9796608986112,6.44653155647553e-06,0.000241363635005009,0.000241363635005009,"84502/857/3762/6505/1910/55800/148/8862/3741/10659/2702/30820/5770/6330/1636/6909/6547/477/4634/6327/4092/186/1674/57158/859/2697/153/1906/1908/7042/3753/9607/1129/845/154/6910/27129/5348/482/4842",40
"GO:0010742","macrophage derived foam cell differentiation","14/1652","37/16481",0.378378378378378,3.77485112230875,5.63981044689501,6.46076934459413e-06,0.000241363635005009,0.000241363635005009,"5322/4481/5468/4792/5196/5583/1071/9619/185/4023/3553/50487/5320/948",14
"GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","12/1652","28/16481",0.428571428571429,4.27559667934971,5.78994691030974,6.49991835740597e-06,0.000241363635005009,0.000241363635005009,"2247/2624/79812/406913/94/187/168667/9037/26051/57608/185/407007",12
"GO:0030595","leukocyte chemotaxis","42/1652","207/16481",0.202898550724638,2.02419552935397,4.94935477110711,6.6998471114778e-06,0.00024695833507234,0.00024695833507234,"683/6387/83700/23604/2277/1910/240/4739/146433/3579/6376/6283/2921/1843/6360/5473/6688/5155/1524/3071/5196/2621/5919/5319/3569/3577/1511/6347/1906/58191/9353/1908/7042/120425/6368/1669/100130520/6369/6441/728/2358/5800",42
"GO:0010543","regulation of platelet activation","17/1652","52/16481",0.326923076923077,3.26151285155522,5.45158590069625,6.88016028417223e-06,0.000251753602223032,0.000251753602223032,"2815/51032/7056/10630/375033/2207/5588/5155/22915/3569/7099/2776/1511/5592/84034/79987/6403",17
"GO:0003281","ventricular septum development","16/1652","47/16481",0.340425531914894,3.39621863891608,5.49074686426567,7.08292585129253e-06,0.000257294980380648,0.000257294980380648,"5138/26508/6092/23493/2702/7481/2263/187/4092/9353/7048/7042/7049/6586/659/6910",16
"GO:0010744","positive regulation of macrophage derived foam cell differentiation","10/1652","20/16481",0.5,4.98819612590799,5.95649923366783,7.16450235381696e-06,0.000258385973379024,0.000258385973379024,"5322/4481/5196/5583/185/4023/3553/50487/5320/948",10
"GO:0035150","regulation of tube size","29/1652","122/16481",0.237704918032787,2.37143750248085,5.07464017013191,7.71445693776144e-06,0.000272342060767592,0.000272342060767592,"857/1910/148/5028/2702/10242/5175/6532/10365/1636/2852/8850/9732/186/146/153/1906/4881/554/3043/5592/1908/2549/659/6915/185/154/79987/4842",29
"GO:0035296","regulation of tube diameter","29/1652","122/16481",0.237704918032787,2.37143750248085,5.07464017013191,7.71445693776144e-06,0.000272342060767592,0.000272342060767592,"857/1910/148/5028/2702/10242/5175/6532/10365/1636/2852/8850/9732/186/146/153/1906/4881/554/3043/5592/1908/2549/659/6915/185/154/79987/4842",29
"GO:0097746","blood vessel diameter maintenance","29/1652","122/16481",0.237704918032787,2.37143750248085,5.07464017013191,7.71445693776144e-06,0.000272342060767592,0.000272342060767592,"857/1910/148/5028/2702/10242/5175/6532/10365/1636/2852/8850/9732/186/146/153/1906/4881/554/3043/5592/1908/2549/659/6915/185/154/79987/4842",29
"GO:0001946","lymphangiogenesis","8/1652","13/16481",0.615384615384615,6.13931830880983,6.18706183595967,8.1271252101218e-06,0.000284904046701682,0.000284904046701682,"10630/147372/2324/94/54345/22846/659/7075",8
"GO:0051493","regulation of cytoskeleton organization","81/1652","499/16481",0.162324649298597,1.61941437354127,4.68968509166256,8.21767134140976e-06,0.000286077683572827,0.000286077683572827,"1490/374872/4653/683/132851/6387/81553/25802/10979/25959/10763/4739/9535/6376/163782/1003/25876/126820/256949/91663/7111/11076/91807/10391/401236/11346/6711/58526/8477/246176/22899/56203/4135/8850/395/3071/85458/10395/10174/79933/10810/1440/246/1073/5734/84952/28984/1901/9037/5295/51763/6622/859/90952/22998/54959/1906/3055/9912/9353/88/130271/85358/29767/7042/90102/64411/335/116984/5581/9647/171024/91624/129446/93663/2824/26084/6369/57580/11214/11170",81
"GO:0003231","cardiac ventricle development","23/1652","86/16481",0.267441860465116,2.66810490455544,5.17659951102242,8.42245428191869e-06,0.000291184574587989,0.000291184574587989,"3084/5138/26508/6092/4889/23493/2702/7481/4887/2263/4634/187/4092/2294/7134/9353/7048/7042/7049/2022/6586/659/6910",23
"GO:0003279","cardiac septum development","20/1652","69/16481",0.289855072463768,2.8917078990771,5.25563941634621,8.69760902309705e-06,0.000298637767347846,0.000298637767347846,"5138/26508/6092/23493/4091/2702/7481/6909/2263/187/4092/9353/7048/7042/7049/2627/2022/6586/659/6910",20
"GO:0045926","negative regulation of growth","38/1652","182/16481",0.208791208791209,2.08298299763191,4.90348154539098,9.08609277341694e-06,0.000309854306619994,0.000309854306619994,"80014/5950/4099/2658/1601/3373/8692/1630/6532/1410/94/58189/4499/2273/4487/4501/26524/186/2203/64321/85004/56981/81501/56920/9037/344901/859/2697/4881/9353/7042/27244/6586/659/58529/4489/6910/80031",38
"GO:0060271","cilium assembly","66/1652","385/16481",0.171428571428571,1.71023867173988,4.70655774166722,9.45074662836525e-06,0.000320112113837804,0.000320112113837804,"144165/6101/161502/164781/93233/255101/85478/23345/27285/92749/127254/89765/57821/64518/25876/6103/126820/51473/399949/83547/22885/55130/150483/8556/146562/196383/286464/154313/90506/352909/348807/51364/115948/154865/139212/79819/345895/5990/54777/85462/221421/54768/89876/30846/120892/79645/159686/80217/387885/6792/201625/55531/83538/57639/339145/83659/64446/123872/200894/85452/26074/84229/220136/50487/27019/84100",66
"GO:0003014","renal system process","28/1652","117/16481",0.239316239316239,2.38751267564827,5.02704586227185,9.59610987208252e-06,0.000322854354286911,0.000322854354286911,"947/1910/361/6446/2702/8692/358/2013/149461/5155/9429/2621/5137/114/51763/4883/6527/1906/4881/115/6565/554/3043/185/196883/63895/7466/5800",28
"GO:0030239","myofibril assembly","19/1652","64/16481",0.296875,2.96174144975787,5.24822624728223,9.90557344827434e-06,0.000331044264641329,0.000331044264641329,"27063/25802/7111/91807/56203/5239/79933/9172/10324/859/1906/10398/4629/88/10529/29767/7140/58529/11214",19
"GO:0048729","tissue morphogenesis","66/1652","387/16481",0.170542635658915,1.70140022899187,4.66033439500916,1.12416607356894e-05,0.000373208246808021,0.000373208246808021,"27063/144165/3084/8516/9314/2247/85407/255743/6943/26508/6092/23242/79812/10979/54922/2658/83478/10630/6926/3687/140628/2719/23493/650/7481/79192/89780/94/6909/2263/7476/4634/187/10395/23767/4092/2294/186/960/7134/4638/64321/54345/1901/407006/2697/65009/9353/7048/90627/72/3549/8642/7042/7049/2022/90102/55966/659/5420/4855/123872/342574/1839/7075/2255",66
"GO:0003272","endocardial cushion formation","11/1652","25/16481",0.44,4.38961259079903,5.66090180718049,1.16876280245825e-05,0.000381440654043065,0.000381440654043065,"26508/6092/6926/23493/650/6909/187/7048/8642/7042/2022",11
"GO:0035886","vascular associated smooth muscle cell differentiation","11/1652","25/16481",0.44,4.38961259079903,5.66090180718049,1.16876280245825e-05,0.000381440654043065,0.000381440654043065,"4772/23493/2852/5155/10266/187/9444/407006/2627/93649/2022",11
"GO:0061572","actin filament bundle organization","34/1652","157/16481",0.21656050955414,2.16049258956524,4.87648168353256,1.17179055899924e-05,0.000381440654043065,0.000381440654043065,"1490/4653/9839/10979/4739/6376/11346/8477/22899/221692/395/10395/10174/79933/5734/84952/28984/9124/1901/5295/51763/85462/22998/10398/359845/85358/408/90102/335/9647/171024/3936/10580/11170",34
"GO:0035633","maintenance of blood-brain barrier","13/1652","34/16481",0.382352941176471,3.81450291981199,5.48309169099769,1.20979706978294e-05,0.000391271787794959,0.000391271787794959,"83700/9839/6505/1003/7122/5175/6456/284/3569/84879/2697/90952/58494",13
"GO:0045785","positive regulation of cell adhesion","71/1652","427/16481",0.166276346604215,1.65883805592256,4.60392963927922,1.29222571589802e-05,0.000415251763704922,0.000415251763704922,"857/3084/4653/6387/2192/3111/81704/78986/255743/177/3127/5212/10979/3113/240/4739/6376/2494/10630/7010/64805/1601/3373/8013/91663/1326/3575/8477/10326/5588/2013/1842/1012/8613/9223/5155/3071/7402/3913/22915/4092/246/960/9200/6401/79625/3569/64115/3133/2113/1511/6347/140885/7704/7048/1948/3549/7042/7037/57091/3122/5420/335/84034/64332/9647/3553/6237/3552/6403/948",71
"GO:0043434","response to peptide hormone","68/1652","404/16481",0.168316831683168,1.67919473545417,4.61328388350537,1.3010063461749e-05,0.000415410497667184,0.000415410497667184,"857/9314/6387/2690/5251/55022/761/123041/1910/8013/9340/3638/5009/5770/847/6340/249/1036/5588/10365/1636/1393/9365/2852/8850/4921/5468/6844/5919/51052/186/5319/2203/3164/2890/114/858/5295/51763/64506/3727/1906/181/56729/7832/115/23371/88/815/760/1408/1536/1958/7049/2353/2549/9607/185/255738/196883/3553/5320/5166/27019/286753/10580/28999/8835",68
"GO:0042063","gliogenesis","44/1652","227/16481",0.193832599118943,1.93375003999957,4.72814870298527,1.38478524670331e-05,0.000439362559602764,0.000439362559602764,"4653/7846/1959/375387/177/22891/9839/653464/146433/4099/2840/6376/5028/64805/90865/11076/650/57716/153090/1524/6547/257194/1128/1271/9444/4916/3569/407006/6347/4915/5583/163175/5354/7042/3553/2824/3949/407007/745/2255/482/712/728/2358",44
"GO:0042391","regulation of membrane potential","67/1652","398/16481",0.168341708542714,1.67944291676299,4.57971732849462,1.49546489305873e-05,0.000469649412533212,0.000469649412533212,"857/4653/3777/22953/2894/55022/1634/3762/123041/55800/79845/3744/148/3741/2895/2702/30820/10242/83875/6330/6532/140730/7223/3764/1811/2852/4887/1135/170572/2900/2273/1392/9127/6547/477/7476/388135/6327/4092/1128/1080/2890/6332/2776/859/2697/6323/5023/1906/64116/120892/3739/88/2557/85358/3753/845/154/6910/1137/9465/116444/5348/482/63895/4842/948",67
"GO:0061041","regulation of wound healing","29/1652","126/16481",0.23015873015873,2.29615377224336,4.87465875774274,1.49898077010401e-05,0.000469649412533212,0.000469649412533212,"857/2247/7056/10979/53905/240/2160/5627/5155/4921/5196/7128/22915/4638/407006/710/1906/84830/5592/1361/90102/55966/6915/58529/84034/5581/3848/1839/948",29
"GO:0072593","reactive oxygen species metabolic process","39/1652","193/16481",0.202072538860104,2.01595491098872,4.73856563748028,1.55593423262147e-05,0.000484465733424311,0.000484465733424311,"4129/114757/683/7350/55022/6505/761/53905/240/653361/7305/847/83875/1410/2878/84329/5155/90527/7099/6622/1906/140885/4688/120892/7048/3039/3043/1536/27244/185/5581/3040/6571/6649/10516/6441/57580/2358/948",39
"GO:1902895","positive regulation of miRNA transcription","17/1652","55/16481",0.309090909090909,3.0836121505613,5.16606670367831,1.59817245063002e-05,0.000494545586111623,0.000494545586111623,"9314/2247/2624/8862/84913/4091/650/6688/5155/5468/3569/2113/3725/1958/7042/2353/93649",17
"GO:0007156","homophilic cell-cell adhesion","36/1652","173/16481",0.208092485549133,2.0760122604935,4.74862213559509,1.6711976469021e-05,0.000513970172019646,0.000513970172019646,"28513/54538/6092/23705/1003/79633/5101/27328/389118/65217/64084/5175/56131/256158/51294/57575/57463/1012/5098/27255/57863/64072/83259/90952/120114/1088/27253/56137/222256/5797/8642/56099/1008/11122/91624/26025",36
"GO:0051017","actin filament bundle assembly","33/1652","153/16481",0.215686274509804,2.15177087784266,4.77719540029732,1.71095009201228e-05,0.000522987366540096,0.000522987366540096,"1490/4653/9839/10979/4739/6376/11346/8477/22899/221692/395/10395/10174/79933/5734/84952/28984/9124/1901/5295/51763/85462/22998/10398/85358/408/90102/335/9647/171024/3936/10580/11170",33
"GO:0086009","membrane repolarization","16/1652","50/16481",0.32,3.19244552058111,5.18214436479307,1.73435110895014e-05,0.00052692740055558,0.00052692740055558,"857/3762/123041/3741/2702/30820/6330/3764/477/6327/859/3753/845/9465/482/4842",16
"GO:0003203","endocardial cushion morphogenesis","13/1652","35/16481",0.371428571428571,3.70551712210308,5.34788252301977,1.74880122739383e-05,0.000528116900778631,0.000528116900778631,"26508/6092/6926/140628/23493/650/94/6909/187/7048/8642/7042/2022",13
"GO:0003171","atrioventricular valve development","11/1652","26/16481",0.423076923076923,4.22078133730676,5.48563192945235,1.84267249186358e-05,0.000552097805956455,0.000552097805956455,"26508/23493/4091/2702/650/187/7048/8642/7042/6586/659",11
"GO:0006956","complement activation","18/1652","61/16481",0.295081967213115,2.94385345135554,5.07656035334652,1.85023800918979e-05,0.000552097805956455,0.000552097805956455,"732/922/730/729/1675/5199/8547/714/5648/710/11326/2/713/2219/3848/3553/10584/712",18
"GO:0090257","regulation of muscle system process","43/1652","223/16481",0.192825112107623,1.92369895438604,4.63529113337735,1.97080231908001e-05,0.000581369141674938,0.000581369141674938,"84502/857/9314/255743/283383/148/8013/140628/60675/2702/785/786/9254/2852/5468/6547/477/9732/779/4634/187/4092/7134/7222/57158/4883/3727/859/1906/10398/56923/5592/408/1908/93649/7140/9607/1129/29995/1264/845/154/4842",43
"GO:1903034","regulation of response to wounding","33/1652","154/16481",0.214285714285714,2.13779833967485,4.73478379244033,1.97152910601914e-05,0.000581369141674938,0.000581369141674938,"857/2247/8578/7056/10979/53905/240/2160/90865/5627/5155/4921/5196/7128/22915/4638/407006/710/1906/146760/84830/5592/1361/90102/55966/6915/58529/84034/5581/3848/1839/407007/948",33
"GO:0001945","lymph vessel development","10/1652","22/16481",0.454545454545455,4.53472375082545,5.53723287189763,2.07727786273e-05,0.000603386791524452,0.000603386791524452,"79652/10630/147372/2324/94/54345/22846/659/79987/7075",10
"GO:0060976","coronary vasculature development","10/1652","22/16481",0.454545454545455,4.53472375082545,5.53723287189763,2.07727786273e-05,0.000603386791524452,0.000603386791524452,"2247/8862/2719/23493/2852/187/7049/2627/93649/6910",10
"GO:0001570","vasculogenesis","17/1652","56/16481",0.303571428571429,3.02854764787271,5.0752124903923,2.08230430747517e-05,0.000603386791524452,0.000603386791524452,"857/947/54922/2658/23493/55273/2013/10266/187/64321/54345/7048/7049/2022/6910/6237/7075",17
"GO:0003002","regionalization","45/1652","238/16481",0.189075630252101,1.88629265265428,4.5968485761931,2.13676267953957e-05,0.000615608696122521,0.000615608696122521,"144165/219670/3202/85407/164781/26508/6092/23242/391723/6926/140628/23493/4091/650/55130/7481/79192/56603/94/6909/146845/115948/187/79365/7044/64321/3201/54345/7092/65009/7048/3549/25928/83538/2022/64446/659/123872/25790/7482/200894/220136/27019/84100/712",45
"GO:0001906","cell killing","41/1652","210/16481",0.195238095238095,1.94777182059264,4.61353701546282,2.24841143462713e-05,0.000644073515530617,0.000644073515530617,"5551/6362/732/6387/177/730/23705/387837/729/3596/6283/388646/7305/2921/2215/56253/1776/2214/2013/5473/1610/6688/1524/3071/5196/4818/2920/4069/5295/3133/1511/383/9437/3811/3122/64332/1669/5320/8993/1668/3824",41
"GO:0050728","negative regulation of inflammatory response","35/1652","169/16481",0.207100591715976,2.06611673854177,4.64967074559792,2.42149197801569e-05,0.000689712459420036,0.000689712459420036,"9314/2268/6095/4772/240/6376/2494/338557/1003/3596/7010/8013/4889/90865/160364/2852/5468/7128/55075/5734/8809/4210/407006/5740/3055/140885/64116/335/10162/3553/3949/407007/3552/969/2358",35
"GO:0048662","negative regulation of smooth muscle cell proliferation","15/1652","46/16481",0.326086956521739,3.25317138646173,5.10758945436052,2.45750561825116e-05,0.000696015574253845,0.000696015574253845,"9314/8862/650/8490/2852/5468/7128/4969/4881/65009/5592/5739/93649/659/1264",15
"GO:0090066","regulation of anatomical structure size","68/1652","412/16481",0.16504854368932,1.64658901243565,4.43619058256992,2.49908252188722e-05,0.000703814645068575,0.000703814645068575,"857/6387/81553/25802/7431/25959/1910/4099/148/5028/163782/256949/361/91663/7111/2702/10242/1630/6711/5175/6532/10365/1636/358/56203/627/2852/8850/3071/9732/1440/246/1073/186/56920/9037/859/146/153/90952/1906/3055/4881/120892/6560/9353/88/554/3043/130271/5592/85358/6792/1908/29767/2549/659/6915/185/5581/154/93663/51393/80031/6369/79987/57580/4842",68
"GO:0071222","cellular response to lipopolysaccharide","38/1652","190/16481",0.2,1.9952784503632,4.60548340882102,2.53323980643993e-05,0.000709448667580076,0.000709448667580076,"27063/57088/7538/8564/2623/2204/7431/1910/6376/820/23328/5473/153090/6688/388325/1524/5196/7128/1440/968/8809/114769/3569/7099/1511/6347/9450/3055/140885/1948/10865/6915/5581/64332/3553/3552/558/948",38
"GO:0030324","lung development","19/1652","68/16481",0.279411764705882,2.78752136447799,4.92991470494563,2.5760136465776e-05,0.000717419800571861,0.000717419800571861,"6943/5251/5950/51208/10630/3596/650/7481/21/6909/2263/2294/91461/2034/659/123872/4311/6441/2255",19
"GO:0060411","cardiac septum morphogenesis","16/1652","52/16481",0.307692307692308,3.06965915440492,4.98910481876837,3.00756303147945e-05,0.000828401839384971,0.000828401839384971,"26508/6092/23493/4091/6909/2263/187/4092/9353/7048/7042/7049/2627/2022/6586/659",16
"GO:2000351","regulation of endothelial cell apoptotic process","16/1652","52/16481",0.307692307692308,3.06965915440492,4.98910481876837,3.00756303147945e-05,0.000828401839384971,0.000828401839384971,"2624/1003/406913/3596/7010/5770/2852/10266/2621/7128/284/79625/28984/9037/6347/641700",16
"GO:0007162","negative regulation of cell adhesion","49/1652","271/16481",0.180811808118081,1.80384952154606,4.45343982201357,3.20939898126121e-05,0.000879164868473357,0.000879164868473358,"4653/9314/6387/2192/83700/7805/8322/57556/6376/91663/650/10391/5770/6693/5322/1843/56253/94/1012/6688/395/10395/284/9404/4092/28984/64115/9037/3133/407006/1511/11326/84830/383/5592/3549/90102/55966/5420/4855/335/9647/81848/5320/407007/6441/969/5800/11170",49
"GO:0006691","leukotriene metabolic process","12/1652","32/16481",0.375,3.74114709443099,5.18042359250304,3.29472463524268e-05,0.000897633401982149,0.000897633401982149,"240/820/1357/5322/92086/5319/241/2681/91227/4056/64174/728226",12
"GO:0009620","response to fungus","17/1652","58/16481",0.293103448275862,2.92411497035986,4.89944020274077,3.45664105772377e-05,0.000936656303911852,0.000936656303911852,"85480/7432/820/6283/695/5322/93978/6688/388325/1524/5919/7099/26253/383/1669/1668/338339",17
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","49/1652","272/16481",0.180147058823529,1.7972177218345,4.42497659369058,3.54176846303501e-05,0.000954563726085727,0.000954563726085727,"4653/9314/2247/2268/6425/8395/1634/10979/6376/406913/7010/64805/375033/5770/8692/5627/5175/9846/2214/2852/153090/5155/1524/4921/113791/2621/284/1440/23533/4916/28984/9037/26051/5295/51763/4915/1906/84830/7042/2022/2549/10268/57091/3553/1839/6237/6403/558/2358",49
"GO:0098801","regulation of renal system process","9/1652","19/16481",0.473684210526316,4.72565948770231,5.42333402686035,3.62807567605233e-05,0.000972595901820873,0.000972595901820873,"2702/2013/5155/2621/5137/51763/4881/185/5800",9
"GO:0030323","respiratory tube development","19/1652","70/16481",0.271428571428571,2.70787789692148,4.77931887872047,4.01432115757853e-05,0.00107041446611389,0.00107041446611389,"6943/5251/5950/51208/10630/3596/650/7481/21/6909/2263/2294/91461/2034/659/123872/4311/6441/2255",19
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","31/1652","146/16481",0.212328767123288,2.11827506716641,4.52994775413571,4.18843821956348e-05,0.00110802715648641,0.00110802715648641,"6003/5138/8787/123041/8862/246176/8490/11318/2852/2869/57528/10266/187/6004/5064/858/6622/2788/1906/181/120892/64407/9353/815/408/10268/6586/22844/154/4842/115207",31
